review_id,category,brand,review_text,rating,true_sentiment,review_date,helpful_votes,verified_purchase,review_length,month,quarter,predicted_label,confidence_score,predicted_sentiment
REV00503,Books,Penguin,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-01-28,14,True,59,1,1,POSITIVE,0.999882698059082,positive
REV00504,Sports,Under Armour,Do NOT buy this. Stopped working after a few days.,1,negative,2024-02-01,75,True,50,2,1,NEGATIVE,0.9997135996818542,negative
REV00505,Electronics,Sony,Worst purchase ever. Complete waste of money. Avoid at all costs.,2,negative,2024-12-11,143,True,65,12,4,NEGATIVE,0.9998062252998352,negative
REV00506,Books,HarperCollins,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-01-25,97,False,54,1,1,POSITIVE,0.9998214840888977,positive
REV00507,Books,Simon & Schuster,Terrible product. Broke after one week of use. Very disappointed.,1,negative,2024-05-08,51,False,65,5,2,NEGATIVE,0.9998026490211487,negative
REV00508,Beauty,MAC,Mediocre product. Does what you need it to do.,4,neutral,2024-04-10,49,False,46,4,2,NEGATIVE,0.9973958730697632,negative
REV00509,Food & Grocery,Trader Joe's,Worst purchase ever. Complete waste of money. Avoid at all costs.,1,negative,2024-03-29,131,True,65,3,1,NEGATIVE,0.9998062252998352,negative
REV00510,Books,Penguin,Surprised by how good this is. Will order more.,4,positive,2024-03-23,149,False,47,3,1,POSITIVE,0.9998069405555725,positive
REV00511,Electronics,Sony,Outstanding quality and fast delivery. Will definitely buy again.,4,positive,2024-06-14,13,False,65,6,2,POSITIVE,0.9998725652694702,positive
REV00512,Food & Grocery,Clif Bar,Average quality. Works fine but nothing to write home about.,4,neutral,2024-06-11,134,True,60,6,2,NEGATIVE,0.9914780259132385,negative
REV00513,Home & Kitchen,Cuisinart,Surprised by how good this is. Will order more.,4,positive,2024-10-05,137,False,47,10,4,POSITIVE,0.9998069405555725,positive
REV00514,Fashion,Zara,This product changed my life. So happy with my purchase!,5,positive,2024-06-18,92,False,56,6,2,POSITIVE,0.9998542070388794,positive
REV00515,Beauty,CeraVe,Surprised by how good this is. Will order more.,5,positive,2024-11-28,2,True,47,11,4,POSITIVE,0.9998069405555725,positive
REV00516,Automotive,Meguiar's,Fantastic experience from start to finish. Love it!,5,positive,2024-05-04,10,False,51,5,2,POSITIVE,0.999889612197876,positive
REV00517,Books,Penguin,Surprised by how good this is. Will order more.,5,positive,2024-01-13,132,False,47,1,1,POSITIVE,0.9998069405555725,positive
REV00518,Food & Grocery,Annie's,This product changed my life. So happy with my purchase!,5,positive,2024-02-12,24,True,56,2,1,POSITIVE,0.9998542070388794,positive
REV00519,Electronics,Apple,This product changed my life. So happy with my purchase!,5,positive,2024-08-05,26,True,56,8,3,POSITIVE,0.9998542070388794,positive
REV00520,Books,Penguin,"It's decent for the price. Not great, not terrible.",3,neutral,2024-06-18,9,True,51,6,2,POSITIVE,0.9741641283035278,positive
REV00521,Fashion,Nike,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-10-21,58,False,54,10,4,POSITIVE,0.9998214840888977,positive
REV00522,Books,Random House,"Amazing product, great customer service, fast shipping!",5,positive,2024-01-09,99,True,55,1,1,POSITIVE,0.9998639822006226,positive
REV00523,Electronics,Dell,Fantastic experience from start to finish. Love it!,4,positive,2024-02-07,91,True,51,2,1,POSITIVE,0.999889612197876,positive
REV00524,Sports,Adidas,Works as expected. Would neither recommend nor discourage.,4,neutral,2024-08-12,97,False,58,8,3,NEGATIVE,0.88319993019104,negative
REV00525,Electronics,LG,This product changed my life. So happy with my purchase!,4,positive,2024-07-19,139,False,56,7,3,POSITIVE,0.9998542070388794,positive
REV00526,Home & Kitchen,Instant Pot,Functional product. Does the job. Pretty basic though.,4,neutral,2024-01-06,141,True,54,1,1,POSITIVE,0.9983128309249878,positive
REV00527,Fashion,Nike,Fantastic experience from start to finish. Love it!,5,positive,2024-10-07,21,False,51,10,4,POSITIVE,0.999889612197876,positive
REV00528,Beauty,MAC,Surprised by how good this is. Will order more.,4,positive,2024-04-04,56,False,47,4,2,POSITIVE,0.9998069405555725,positive
REV00529,Beauty,L'Oreal,Fantastic experience from start to finish. Love it!,5,positive,2024-10-08,118,True,51,10,4,POSITIVE,0.999889612197876,positive
REV00530,Sports,Nike,This product changed my life. So happy with my purchase!,5,positive,2024-09-06,84,False,56,9,3,POSITIVE,0.9998542070388794,positive
REV00531,Home & Kitchen,Dyson,Fantastic experience from start to finish. Love it!,4,positive,2024-04-09,81,False,51,4,2,POSITIVE,0.999889612197876,positive
REV00532,Food & Grocery,Kirkland,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-03-19,144,False,58,3,1,NEGATIVE,0.88319993019104,negative
REV00533,Automotive,Meguiar's,Incredible value for money. Works exactly as described.,4,positive,2024-04-23,111,False,55,4,2,POSITIVE,0.999871015548706,positive
REV00534,Automotive,3M,Functional product. Does the job. Pretty basic though.,4,neutral,2024-08-24,114,False,54,8,3,POSITIVE,0.9983128309249878,positive
REV00535,Sports,Reebok,"It's decent for the price. Not great, not terrible.",3,neutral,2024-02-11,71,True,51,2,1,POSITIVE,0.9741641283035278,positive
REV00536,Beauty,MAC,Average quality. Works fine but nothing to write home about.,4,neutral,2024-01-10,129,True,60,1,1,NEGATIVE,0.9914780259132385,negative
REV00537,Books,Scholastic,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-10-05,138,False,59,10,4,POSITIVE,0.999882698059082,positive
REV00538,Home & Kitchen,Instant Pot,Fantastic experience from start to finish. Love it!,5,positive,2024-05-28,34,False,51,5,2,POSITIVE,0.999889612197876,positive
REV00539,Fashion,H&M,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-11-10,42,True,59,11,4,POSITIVE,0.999882698059082,positive
REV00540,Food & Grocery,Trader Joe's,Fantastic experience from start to finish. Love it!,5,positive,2024-03-15,123,False,51,3,1,POSITIVE,0.999889612197876,positive
REV00541,Electronics,Samsung,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-07-08,59,True,55,7,3,NEGATIVE,0.997026264667511,negative
REV00542,Beauty,CeraVe,Horrible experience. Product looks nothing like the photos.,1,negative,2024-08-20,11,True,59,8,3,NEGATIVE,0.9995336532592773,negative
REV00543,Automotive,Bosch,Mediocre product. Does what you need it to do.,3,neutral,2024-05-20,67,True,46,5,2,NEGATIVE,0.9973958730697632,negative
REV00544,Books,Random House,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-07-11,57,False,64,7,3,POSITIVE,0.9998515844345093,positive
REV00545,Automotive,Michelin,Exactly what I needed. Quality is top notch.,5,positive,2024-01-04,128,True,44,1,1,POSITIVE,0.9997501969337463,positive
REV00546,Food & Grocery,Trader Joe's,Surprised by how good this is. Will order more.,5,positive,2024-04-18,38,True,47,4,2,POSITIVE,0.9998069405555725,positive
REV00547,Home & Kitchen,Instant Pot,Average quality. Works fine but nothing to write home about.,3,neutral,2024-07-31,84,True,60,7,3,NEGATIVE,0.9914780259132385,negative
REV00548,Food & Grocery,Annie's,Fantastic experience from start to finish. Love it!,4,positive,2024-07-29,5,True,51,7,3,POSITIVE,0.999889612197876,positive
REV00549,Electronics,Samsung,"It's decent for the price. Not great, not terrible.",3,neutral,2024-09-19,10,True,51,9,3,POSITIVE,0.9741641283035278,positive
REV00550,Electronics,Samsung,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-07-26,144,True,65,7,3,POSITIVE,0.9998725652694702,positive
REV00551,Sports,Nike,Fantastic experience from start to finish. Love it!,5,positive,2024-09-03,43,True,51,9,3,POSITIVE,0.999889612197876,positive
REV00552,Books,Scholastic,Fantastic experience from start to finish. Love it!,5,positive,2024-04-03,130,False,51,4,2,POSITIVE,0.999889612197876,positive
REV00553,Home & Kitchen,Instant Pot,Terrible quality control. Mine arrived broken. Very unhappy.,1,negative,2024-04-27,96,False,60,4,2,NEGATIVE,0.9997050166130066,negative
REV00554,Home & Kitchen,KitchenAid,Surprised by how good this is. Will order more.,5,positive,2024-09-15,107,True,47,9,3,POSITIVE,0.9998069405555725,positive
REV00555,Fashion,Adidas,Fantastic experience from start to finish. Love it!,5,positive,2024-09-29,128,True,51,9,3,POSITIVE,0.999889612197876,positive
REV00556,Fashion,H&M,Okay product. Delivery was average. Would consider alternatives.,3,neutral,2024-01-01,110,False,64,1,1,POSITIVE,0.9861683249473572,positive
REV00557,Automotive,Bosch,Standard quality. Meets basic requirements.,3,neutral,2024-09-03,97,False,43,9,3,POSITIVE,0.9993390440940857,positive
REV00558,Fashion,H&M,Exactly what I needed. Quality is top notch.,5,positive,2024-02-12,72,False,44,2,1,POSITIVE,0.9997501969337463,positive
REV00559,Sports,Under Armour,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-03-01,133,True,59,3,1,POSITIVE,0.999882698059082,positive
REV00560,Books,HarperCollins,Functional product. Does the job. Pretty basic though.,3,neutral,2024-02-24,39,False,54,2,1,POSITIVE,0.9983128309249878,positive
REV00561,Sports,Adidas,Defective product. Very frustrated with this purchase.,1,negative,2024-11-09,70,False,54,11,4,NEGATIVE,0.9998204112052917,negative
REV00562,Beauty,Neutrogena,Mediocre product. Does what you need it to do.,3,neutral,2024-07-08,143,False,46,7,3,NEGATIVE,0.9973958730697632,negative
REV00563,Sports,Adidas,Standard quality. Meets basic requirements.,4,neutral,2024-12-03,30,True,43,12,4,POSITIVE,0.9993390440940857,positive
REV00564,Food & Grocery,Trader Joe's,Surprised by how good this is. Will order more.,5,positive,2024-06-22,140,True,47,6,2,POSITIVE,0.9998069405555725,positive
REV00565,Home & Kitchen,Ninja,Terrible product. Broke after one week of use. Very disappointed.,2,negative,2024-03-15,120,False,65,3,1,NEGATIVE,0.9998026490211487,negative
REV00566,Fashion,Nike,Incredible value for money. Works exactly as described.,4,positive,2024-01-20,98,False,55,1,1,POSITIVE,0.999871015548706,positive
REV00567,Sports,New Balance,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-08-12,2,True,65,8,3,POSITIVE,0.9998725652694702,positive
REV00568,Sports,Under Armour,Fantastic experience from start to finish. Love it!,5,positive,2024-12-23,59,True,51,12,4,POSITIVE,0.999889612197876,positive
REV00569,Electronics,Sony,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-02-14,70,False,59,2,1,POSITIVE,0.999882698059082,positive
REV00570,Automotive,Meguiar's,This product changed my life. So happy with my purchase!,5,positive,2024-12-26,17,True,56,12,4,POSITIVE,0.9998542070388794,positive
REV00571,Sports,New Balance,Horrible experience. Product looks nothing like the photos.,1,negative,2024-05-21,57,True,59,5,2,NEGATIVE,0.9995336532592773,negative
REV00572,Food & Grocery,Annie's,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-09-16,27,True,58,9,3,NEGATIVE,0.88319993019104,negative
REV00573,Sports,Adidas,Cheap and flimsy. Fell apart immediately. Don't waste your money.,2,negative,2024-10-02,147,False,65,10,4,NEGATIVE,0.9996438026428223,negative
REV00574,Food & Grocery,Annie's,Arrived on time. Product is as described. Nothing more.,4,neutral,2024-08-22,117,True,55,8,3,NEGATIVE,0.997026264667511,negative
REV00575,Food & Grocery,Whole Foods,"Amazing product, great customer service, fast shipping!",5,positive,2024-04-22,58,False,55,4,2,POSITIVE,0.9998639822006226,positive
REV00576,Books,Simon & Schuster,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-05-14,63,False,59,5,2,POSITIVE,0.999882698059082,positive
REV00577,Fashion,H&M,Functional product. Does the job. Pretty basic though.,3,neutral,2024-04-01,121,False,54,4,2,POSITIVE,0.9983128309249878,positive
REV00578,Automotive,3M,Do NOT buy this. Stopped working after a few days.,1,negative,2024-12-15,48,False,50,12,4,NEGATIVE,0.9997135996818542,negative
REV00579,Beauty,Maybelline,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-04-13,63,False,58,4,2,NEGATIVE,0.88319993019104,negative
REV00580,Home & Kitchen,KitchenAid,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-12-05,126,True,64,12,4,POSITIVE,0.9998515844345093,positive
REV00581,Electronics,LG,Incredible value for money. Works exactly as described.,5,positive,2024-10-21,70,False,55,10,4,POSITIVE,0.999871015548706,positive
REV00582,Home & Kitchen,Cuisinart,This product changed my life. So happy with my purchase!,5,positive,2024-03-06,13,False,56,3,1,POSITIVE,0.9998542070388794,positive
REV00583,Food & Grocery,Clif Bar,Incredible value for money. Works exactly as described.,5,positive,2024-12-17,44,False,55,12,4,POSITIVE,0.999871015548706,positive
REV00584,Fashion,Levi's,Absolutely love this product! Exceeded all my expectations.,4,positive,2024-04-17,97,True,59,4,2,POSITIVE,0.999882698059082,positive
REV00585,Automotive,Michelin,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-05-14,60,False,58,5,2,NEGATIVE,0.88319993019104,negative
REV00586,Food & Grocery,Clif Bar,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-04-17,107,False,65,4,2,POSITIVE,0.9998725652694702,positive
REV00587,Automotive,Meguiar's,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-10-21,58,True,65,10,4,POSITIVE,0.9998725652694702,positive
REV00588,Sports,Under Armour,Standard quality. Meets basic requirements.,3,neutral,2024-03-17,121,True,43,3,1,POSITIVE,0.9993390440940857,positive
REV00589,Home & Kitchen,Ninja,Surprised by how good this is. Will order more.,5,positive,2024-06-10,124,False,47,6,2,POSITIVE,0.9998069405555725,positive
REV00590,Sports,New Balance,Terrible product. Broke after one week of use. Very disappointed.,1,negative,2024-12-19,41,True,65,12,4,NEGATIVE,0.9998026490211487,negative
REV00591,Beauty,MAC,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-06-20,66,False,64,6,2,POSITIVE,0.9998515844345093,positive
REV00592,Automotive,WeatherTech,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-07-29,31,False,58,7,3,NEGATIVE,0.88319993019104,negative
REV00593,Beauty,CeraVe,Mediocre product. Does what you need it to do.,3,neutral,2024-05-25,90,False,46,5,2,NEGATIVE,0.9973958730697632,negative
REV00594,Food & Grocery,Annie's,Defective product. Very frustrated with this purchase.,2,negative,2024-08-25,37,True,54,8,3,NEGATIVE,0.9998204112052917,negative
REV00595,Automotive,Meguiar's,Okay product. Delivery was average. Would consider alternatives.,3,neutral,2024-02-06,20,True,64,2,1,POSITIVE,0.9861683249473572,positive
REV00596,Automotive,3M,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-11-05,101,False,54,11,4,POSITIVE,0.9998214840888977,positive
REV00597,Food & Grocery,Kirkland,Mediocre product. Does what you need it to do.,4,neutral,2024-07-30,42,True,46,7,3,NEGATIVE,0.9973958730697632,negative
REV00598,Electronics,Samsung,Works as expected. Would neither recommend nor discourage.,4,neutral,2024-12-24,20,True,58,12,4,NEGATIVE,0.88319993019104,negative
REV00599,Home & Kitchen,Ninja,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-08-30,140,True,64,8,3,POSITIVE,0.9998515844345093,positive
REV00600,Electronics,LG,Best purchase I've made this year. Highly recommend to everyone.,4,positive,2024-11-12,39,True,64,11,4,POSITIVE,0.9998515844345093,positive
REV00601,Books,Simon & Schuster,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-03-05,33,True,54,3,1,POSITIVE,0.9998214840888977,positive
REV00602,Electronics,Apple,Functional product. Does the job. Pretty basic though.,4,neutral,2024-08-27,138,False,54,8,3,POSITIVE,0.9983128309249878,positive
REV00603,Food & Grocery,Trader Joe's,Cheap and flimsy. Fell apart immediately. Don't waste your money.,1,negative,2024-11-01,116,False,65,11,4,NEGATIVE,0.9996438026428223,negative
REV00604,Sports,Adidas,This product changed my life. So happy with my purchase!,5,positive,2024-08-14,78,False,56,8,3,POSITIVE,0.9998542070388794,positive
REV00605,Books,Simon & Schuster,Absolutely love this product! Exceeded all my expectations.,4,positive,2024-03-10,88,False,59,3,1,POSITIVE,0.999882698059082,positive
